progress_id;project_id;wing_id;floor_id;flat_id;task_id;subtask_id;engineer_id;contractor_id;progress_status_id;progress_percent;start_date;reported_at;last_modified;completion_date;remarks;is_active
3988;1;1;13;13;16;419;56;5;4;40.00;2024-02-05;"2024-02-05 10:00:00";"2024-02-05 10:00:00";NULL;"Auto-generated progress for flat 13, floor 7.";1
3989;1;1;13;13;8;294;78;10;2;10.00;2024-02-07;"2024-02-07 10:00:00";"2024-02-07 10:00:00";NULL;"Auto-generated progress for flat 13, floor 7.";1
3990;1;1;13;13;12;354;5;2;5;60.00;2024-02-09;"2024-02-09 10:00:00";"2024-02-09 10:00:00";NULL;"Auto-generated progress for flat 13, floor 7.";1
3991;1;1;13;13;14;380;21;1;5;60.00;2024-02-08;"2024-02-08 10:00:00";"2024-02-08 10:00:00";NULL;"Auto-generated progress for flat 13, floor 7.";1
3992;1;1;13;13;9;309;25;7;2;10.00;2024-02-01;"2024-02-01 10:00:00";"2024-02-01 10:00:00";NULL;"Auto-generated progress for flat 13, floor 7.";1
3993;1;1;13;13;16;398;56;5;4;40.00;2024-02-09;"2024-02-09 10:00:00";"2024-02-09 10:00:00";NULL;"Auto-generated progress for flat 13, floor 7.";1
3994;1;1;13;13;12;350;56;5;5;60.00;2024-02-08;"2024-02-08 10:00:00";"2024-02-08 10:00:00";NULL;"Auto-generated progress for flat 13, floor 7.";1
3995;1;1;13;13;11;330;5;11;2;10.00;2024-02-02;"2024-02-02 10:00:00";"2024-02-02 10:00:00";NULL;"Auto-generated progress for flat 13, floor 7.";1
3996;1;1;13;13;6;94;56;6;4;40.00;2024-02-06;"2024-02-06 10:00:00";"2024-02-06 10:00:00";NULL;"Auto-generated progress for flat 13, floor 7.";1
3997;1;1;13;13;6;52;50;6;2;10.00;2024-02-05;"2024-02-05 10:00:00";"2024-02-05 10:00:00";NULL;"Auto-generated progress for flat 13, floor 7.";1
3998;1;1;13;13;11;338;48;6;3;25.00;2024-02-02;"2024-02-02 10:00:00";"2024-02-02 10:00:00";NULL;"Auto-generated progress for flat 13, floor 7.";1
3999;1;1;13;13;11;329;3;4;4;40.00;2024-02-05;"2024-02-05 10:00:00";"2024-02-05 10:00:00";NULL;"Auto-generated progress for flat 13, floor 7.";1
4000;1;1;13;13;16;417;17;5;3;25.00;2024-02-06;"2024-02-06 10:00:00";"2024-02-06 10:00:00";NULL;"Auto-generated progress for flat 13, floor 7.";1
4001;1;1;13;13;8;223;21;3;3;25.00;2024-01-31;"2024-01-31 10:00:00";"2024-01-31 10:00:00";NULL;"Auto-generated progress for flat 13, floor 7.";1
4002;1;1;13;13;8;228;5;8;2;10.00;2024-02-07;"2024-02-07 10:00:00";"2024-02-07 10:00:00";NULL;"Auto-generated progress for flat 13, floor 7.";1
4003;1;1;13;13;8;281;17;4;4;40.00;2024-02-05;"2024-02-05 10:00:00";"2024-02-05 10:00:00";NULL;"Auto-generated progress for flat 13, floor 7.";1
4004;1;1;13;13;8;268;53;7;3;25.00;2024-02-03;"2024-02-03 10:00:00";"2024-02-03 10:00:00";NULL;"Auto-generated progress for flat 13, floor 7.";1
4005;1;1;13;13;6;59;78;6;4;40.00;2024-02-02;"2024-02-02 10:00:00";"2024-02-02 10:00:00";NULL;"Auto-generated progress for flat 13, floor 7.";1
4006;1;1;13;13;3;15;19;2;5;60.00;2024-02-06;"2024-02-06 10:00:00";"2024-02-06 10:00:00";NULL;"Auto-generated progress for flat 13, floor 7.";1
4007;1;1;13;13;8;194;14;3;4;40.00;2024-02-03;"2024-02-03 10:00:00";"2024-02-03 10:00:00";NULL;"Auto-generated progress for flat 13, floor 7.";1
4008;1;1;13;13;8;225;59;11;3;25.00;2024-02-07;"2024-02-07 10:00:00";"2024-02-07 10:00:00";NULL;"Auto-generated progress for flat 13, floor 7.";1
4009;1;1;13;13;16;397;54;5;3;25.00;2024-02-09;"2024-02-09 10:00:00";"2024-02-09 10:00:00";NULL;"Auto-generated progress for flat 13, floor 7.";1
4010;1;1;13;13;8;179;78;9;2;10.00;2024-02-04;"2024-02-04 10:00:00";"2024-02-04 10:00:00";NULL;"Auto-generated progress for flat 13, floor 7.";1
4011;1;1;13;13;8;192;23;5;5;60.00;2024-02-06;"2024-02-06 10:00:00";"2024-02-06 10:00:00";NULL;"Auto-generated progress for flat 13, floor 7.";1
4012;1;1;13;13;5;36;19;4;5;60.00;2024-02-07;"2024-02-07 10:00:00";"2024-02-07 10:00:00";NULL;"Auto-generated progress for flat 13, floor 7.";1
4013;1;1;13;13;7;158;55;5;5;60.00;2024-02-07;"2024-02-07 10:00:00";"2024-02-07 10:00:00";NULL;"Auto-generated progress for flat 13, floor 7.";1
4014;1;1;13;13;3;17;15;2;3;25.00;2024-02-05;"2024-02-05 10:00:00";"2024-02-05 10:00:00";NULL;"Auto-generated progress for flat 13, floor 7.";1
4015;1;1;13;13;6;120;55;6;4;40.00;2024-02-07;"2024-02-07 10:00:00";"2024-02-07 10:00:00";NULL;"Auto-generated progress for flat 13, floor 7.";1
4016;1;1;13;13;10;313;15;5;4;40.00;2024-01-31;"2024-01-31 10:00:00";"2024-01-31 10:00:00";NULL;"Auto-generated progress for flat 13, floor 7.";1
4017;1;1;13;13;3;12;56;2;3;25.00;2024-02-02;"2024-02-02 10:00:00";"2024-02-02 10:00:00";NULL;"Auto-generated progress for flat 13, floor 7.";1
4018;1;1;13;13;8;270;15;3;3;25.00;2024-01-31;"2024-01-31 10:00:00";"2024-01-31 10:00:00";NULL;"Auto-generated progress for flat 13, floor 7.";1
4019;1;1;13;13;15;385;48;8;2;10.00;2024-02-04;"2024-02-04 10:00:00";"2024-02-04 10:00:00";NULL;"Auto-generated progress for flat 13, floor 7.";1
4020;1;1;13;13;6;60;53;6;5;60.00;2024-01-31;"2024-01-31 10:00:00";"2024-01-31 10:00:00";NULL;"Auto-generated progress for flat 13, floor 7.";1
4021;1;1;13;13;11;337;15;5;4;40.00;2024-02-01;"2024-02-01 10:00:00";"2024-02-01 10:00:00";NULL;"Auto-generated progress for flat 13, floor 7.";1
4022;1;1;13;13;6;111;59;6;3;25.00;2024-02-05;"2024-02-05 10:00:00";"2024-02-05 10:00:00";NULL;"Auto-generated progress for flat 13, floor 7.";1
4023;1;1;13;13;4;31;21;2;4;40.00;2024-02-05;"2024-02-05 10:00:00";"2024-02-05 10:00:00";NULL;"Auto-generated progress for flat 13, floor 7.";1
4024;1;1;13;13;6;49;53;6;3;25.00;2024-01-31;"2024-01-31 10:00:00";"2024-01-31 10:00:00";NULL;"Auto-generated progress for flat 13, floor 7.";1
4025;1;1;13;13;8;265;57;9;4;40.00;2024-02-04;"2024-02-04 10:00:00";"2024-02-04 10:00:00";NULL;"Auto-generated progress for flat 13, floor 7.";1
4026;1;1;13;13;8;238;23;5;3;25.00;2024-02-07;"2024-02-07 10:00:00";"2024-02-07 10:00:00";NULL;"Auto-generated progress for flat 13, floor 7.";1
4027;1;1;13;13;6;66;51;6;4;40.00;2024-02-08;"2024-02-08 10:00:00";"2024-02-08 10:00:00";NULL;"Auto-generated progress for flat 13, floor 7.";1
4028;1;1;13;13;8;181;78;11;4;40.00;2024-02-07;"2024-02-07 10:00:00";"2024-02-07 10:00:00";NULL;"Auto-generated progress for flat 13, floor 7.";1
4029;1;1;13;13;16;415;50;5;4;40.00;2024-02-08;"2024-02-08 10:00:00";"2024-02-08 10:00:00";NULL;"Auto-generated progress for flat 13, floor 7.";1
4030;1;1;13;13;11;331;25;5;4;40.00;2024-01-31;"2024-01-31 10:00:00";"2024-01-31 10:00:00";NULL;"Auto-generated progress for flat 13, floor 7.";1
4031;1;1;13;13;4;23;56;2;2;10.00;2024-02-01;"2024-02-01 10:00:00";"2024-02-01 10:00:00";NULL;"Auto-generated progress for flat 13, floor 7.";1
4032;1;1;13;13;8;171;49;6;3;25.00;2024-02-05;"2024-02-05 10:00:00";"2024-02-05 10:00:00";NULL;"Auto-generated progress for flat 13, floor 7.";1
4033;1;1;13;13;8;278;23;7;5;60.00;2024-02-04;"2024-02-04 10:00:00";"2024-02-04 10:00:00";NULL;"Auto-generated progress for flat 13, floor 7.";1
4034;1;1;13;13;17;446;17;4;4;40.00;2024-02-02;"2024-02-02 10:00:00";"2024-02-02 10:00:00";NULL;"Auto-generated progress for flat 13, floor 7.";1
4035;1;1;13;13;6;70;58;6;5;60.00;2024-02-06;"2024-02-06 10:00:00";"2024-02-06 10:00:00";NULL;"Auto-generated progress for flat 13, floor 7.";1
4036;1;1;13;13;8;169;3;11;4;40.00;2024-02-08;"2024-02-08 10:00:00";"2024-02-08 10:00:00";NULL;"Auto-generated progress for flat 13, floor 7.";1
4037;1;1;13;14;17;443;3;4;4;40.00;2024-02-01;"2024-02-01 10:00:00";"2024-02-01 10:00:00";NULL;"Auto-generated progress for flat 14, floor 7.";1
4038;1;1;13;14;6;101;56;6;3;25.00;2024-02-05;"2024-02-05 10:00:00";"2024-02-05 10:00:00";NULL;"Auto-generated progress for flat 14, floor 7.";1
4039;1;1;13;14;15;391;78;1;4;40.00;2024-02-04;"2024-02-04 10:00:00";"2024-02-04 10:00:00";NULL;"Auto-generated progress for flat 14, floor 7.";1
4040;1;1;13;14;8;181;50;5;3;25.00;2024-02-01;"2024-02-01 10:00:00";"2024-02-01 10:00:00";NULL;"Auto-generated progress for flat 14, floor 7.";1
4041;1;1;13;14;5;35;48;4;5;60.00;2024-02-04;"2024-02-04 10:00:00";"2024-02-04 10:00:00";NULL;"Auto-generated progress for flat 14, floor 7.";1
4042;1;1;13;14;8;260;19;6;5;60.00;2024-02-06;"2024-02-06 10:00:00";"2024-02-06 10:00:00";NULL;"Auto-generated progress for flat 14, floor 7.";1
4043;1;1;13;14;9;302;78;6;2;10.00;2024-02-08;"2024-02-08 10:00:00";"2024-02-08 10:00:00";NULL;"Auto-generated progress for flat 14, floor 7.";1
4044;1;1;13;14;6;59;15;6;4;40.00;2024-02-02;"2024-02-02 10:00:00";"2024-02-02 10:00:00";NULL;"Auto-generated progress for flat 14, floor 7.";1
4045;1;1;13;14;6;83;21;6;3;25.00;2024-02-07;"2024-02-07 10:00:00";"2024-02-07 10:00:00";NULL;"Auto-generated progress for flat 14, floor 7.";1
4046;1;1;13;14;11;325;48;1;4;40.00;2024-02-09;"2024-02-09 10:00:00";"2024-02-09 10:00:00";NULL;"Auto-generated progress for flat 14, floor 7.";1
4047;1;1;13;14;3;14;52;2;2;10.00;2024-02-02;"2024-02-02 10:00:00";"2024-02-02 10:00:00";NULL;"Auto-generated progress for flat 14, floor 7.";1
4048;1;1;13;14;6;60;56;6;4;40.00;2024-02-09;"2024-02-09 10:00:00";"2024-02-09 10:00:00";NULL;"Auto-generated progress for flat 14, floor 7.";1
4049;1;1;13;14;8;294;49;4;3;25.00;2024-01-31;"2024-01-31 10:00:00";"2024-01-31 10:00:00";NULL;"Auto-generated progress for flat 14, floor 7.";1
4050;1;1;13;14;11;330;14;10;4;40.00;2024-02-03;"2024-02-03 10:00:00";"2024-02-03 10:00:00";NULL;"Auto-generated progress for flat 14, floor 7.";1
4051;1;1;13;14;11;345;15;2;5;60.00;2024-02-03;"2024-02-03 10:00:00";"2024-02-03 10:00:00";NULL;"Auto-generated progress for flat 14, floor 7.";1
4052;1;1;13;14;8;250;49;7;5;60.00;2024-02-05;"2024-02-05 10:00:00";"2024-02-05 10:00:00";NULL;"Auto-generated progress for flat 14, floor 7.";1
4053;1;1;13;14;8;231;58;5;2;10.00;2024-02-06;"2024-02-06 10:00:00";"2024-02-06 10:00:00";NULL;"Auto-generated progress for flat 14, floor 7.";1
4054;1;1;13;14;8;300;52;7;5;60.00;2024-01-31;"2024-01-31 10:00:00";"2024-01-31 10:00:00";NULL;"Auto-generated progress for flat 14, floor 7.";1
4055;1;1;13;14;9;309;17;1;2;10.00;2024-02-09;"2024-02-09 10:00:00";"2024-02-09 10:00:00";NULL;"Auto-generated progress for flat 14, floor 7.";1
4056;1;1;13;14;16;396;23;5;4;40.00;2024-02-04;"2024-02-04 10:00:00";"2024-02-04 10:00:00";NULL;"Auto-generated progress for flat 14, floor 7.";1
4057;1;1;13;14;6;123;14;6;5;60.00;2024-02-03;"2024-02-03 10:00:00";"2024-02-03 10:00:00";NULL;"Auto-generated progress for flat 14, floor 7.";1
4058;1;1;13;14;8;265;55;9;2;10.00;2024-02-01;"2024-02-01 10:00:00";"2024-02-01 10:00:00";NULL;"Auto-generated progress for flat 14, floor 7.";1
4059;1;1;13;14;15;390;56;8;4;40.00;2024-02-07;"2024-02-07 10:00:00";"2024-02-07 10:00:00";NULL;"Auto-generated progress for flat 14, floor 7.";1
4060;1;1;13;14;6;68;60;6;4;40.00;2024-02-04;"2024-02-04 10:00:00";"2024-02-04 10:00:00";NULL;"Auto-generated progress for flat 14, floor 7.";1
4061;1;1;13;14;8;165;52;10;5;60.00;2024-02-03;"2024-02-03 10:00:00";"2024-02-03 10:00:00";NULL;"Auto-generated progress for flat 14, floor 7.";1
4062;1;1;13;14;8;281;21;7;4;40.00;2024-02-09;"2024-02-09 10:00:00";"2024-02-09 10:00:00";NULL;"Auto-generated progress for flat 14, floor 7.";1
4063;1;1;13;14;6;56;51;6;4;40.00;2024-02-06;"2024-02-06 10:00:00";"2024-02-06 10:00:00";NULL;"Auto-generated progress for flat 14, floor 7.";1
4064;1;1;13;14;6;98;15;6;2;10.00;2024-02-05;"2024-02-05 10:00:00";"2024-02-05 10:00:00";NULL;"Auto-generated progress for flat 14, floor 7.";1
4065;1;1;13;14;13;364;54;8;4;40.00;2024-02-02;"2024-02-02 10:00:00";"2024-02-02 10:00:00";NULL;"Auto-generated progress for flat 14, floor 7.";1
4066;1;1;13;14;10;319;17;8;5;60.00;2024-01-31;"2024-01-31 10:00:00";"2024-01-31 10:00:00";NULL;"Auto-generated progress for flat 14, floor 7.";1
4067;1;1;13;14;8;263;58;4;5;60.00;2024-02-01;"2024-02-01 10:00:00";"2024-02-01 10:00:00";NULL;"Auto-generated progress for flat 14, floor 7.";1
4068;1;1;13;14;16;407;49;5;3;25.00;2024-02-06;"2024-02-06 10:00:00";"2024-02-06 10:00:00";NULL;"Auto-generated progress for flat 14, floor 7.";1
4069;1;1;13;14;8;190;58;10;5;60.00;2024-02-02;"2024-02-02 10:00:00";"2024-02-02 10:00:00";NULL;"Auto-generated progress for flat 14, floor 7.";1
4070;1;1;13;14;3;20;21;2;4;40.00;2024-01-31;"2024-01-31 10:00:00";"2024-01-31 10:00:00";NULL;"Auto-generated progress for flat 14, floor 7.";1
4071;1;1;13;14;8;266;53;9;4;40.00;2024-02-08;"2024-02-08 10:00:00";"2024-02-08 10:00:00";NULL;"Auto-generated progress for flat 14, floor 7.";1
4072;1;1;13;14;10;318;56;5;3;25.00;2024-02-08;"2024-02-08 10:00:00";"2024-02-08 10:00:00";NULL;"Auto-generated progress for flat 14, floor 7.";1
4073;1;1;13;14;11;340;23;2;3;25.00;2024-02-04;"2024-02-04 10:00:00";"2024-02-04 10:00:00";NULL;"Auto-generated progress for flat 14, floor 7.";1
4074;1;1;13;14;7;136;55;5;3;25.00;2024-02-07;"2024-02-07 10:00:00";"2024-02-07 10:00:00";NULL;"Auto-generated progress for flat 14, floor 7.";1
4075;1;1;13;14;6;75;62;6;5;60.00;2024-02-08;"2024-02-08 10:00:00";"2024-02-08 10:00:00";NULL;"Auto-generated progress for flat 14, floor 7.";1
4076;1;1;13;14;8;233;61;4;5;60.00;2024-02-02;"2024-02-02 10:00:00";"2024-02-02 10:00:00";NULL;"Auto-generated progress for flat 14, floor 7.";1
4077;1;1;13;14;4;32;55;2;3;25.00;2024-02-07;"2024-02-07 10:00:00";"2024-02-07 10:00:00";NULL;"Auto-generated progress for flat 14, floor 7.";1
4078;1;1;13;14;8;211;62;9;4;40.00;2024-02-08;"2024-02-08 10:00:00";"2024-02-08 10:00:00";NULL;"Auto-generated progress for flat 14, floor 7.";1
4079;1;1;13;14;8;201;56;11;5;60.00;2024-02-06;"2024-02-06 10:00:00";"2024-02-06 10:00:00";NULL;"Auto-generated progress for flat 14, floor 7.";1
4080;1;1;13;14;6;48;61;6;2;10.00;2024-02-02;"2024-02-02 10:00:00";"2024-02-02 10:00:00";NULL;"Auto-generated progress for flat 14, floor 7.";1
4081;1;1;13;14;7;164;52;5;3;25.00;2024-02-09;"2024-02-09 10:00:00";"2024-02-09 10:00:00";NULL;"Auto-generated progress for flat 14, floor 7.";1
4082;1;1;13;14;12;353;49;6;4;40.00;2024-02-09;"2024-02-09 10:00:00";"2024-02-09 10:00:00";NULL;"Auto-generated progress for flat 14, floor 7.";1
4083;1;1;13;14;8;288;58;2;4;40.00;2024-02-04;"2024-02-04 10:00:00";"2024-02-04 10:00:00";NULL;"Auto-generated progress for flat 14, floor 7.";1
4084;1;1;13;14;8;249;60;1;5;60.00;2024-02-06;"2024-02-06 10:00:00";"2024-02-06 10:00:00";NULL;"Auto-generated progress for flat 14, floor 7.";1
4085;1;1;13;14;15;381;53;3;5;60.00;2024-02-09;"2024-02-09 10:00:00";"2024-02-09 10:00:00";NULL;"Auto-generated progress for flat 14, floor 7.";1
4086;1;1;13;14;6;89;60;6;5;60.00;2024-02-03;"2024-02-03 10:00:00";"2024-02-03 10:00:00";NULL;"Auto-generated progress for flat 14, floor 7.";1
4087;1;1;13;14;4;24;57;2;4;40.00;2024-02-08;"2024-02-08 10:00:00";"2024-02-08 10:00:00";NULL;"Auto-generated progress for flat 14, floor 7.";1
4088;1;1;13;14;8;225;59;9;4;40.00;2024-02-07;"2024-02-07 10:00:00";"2024-02-07 10:00:00";NULL;"Auto-generated progress for flat 14, floor 7.";1
4089;1;1;13;14;7;142;23;5;3;25.00;2024-02-07;"2024-02-07 10:00:00";"2024-02-07 10:00:00";NULL;"Auto-generated progress for flat 14, floor 7.";1
4090;1;1;13;14;6;55;55;6;5;60.00;2024-02-01;"2024-02-01 10:00:00";"2024-02-01 10:00:00";NULL;"Auto-generated progress for flat 14, floor 7.";1
4091;1;1;13;14;6;124;62;6;4;40.00;2024-02-08;"2024-02-08 10:00:00";"2024-02-08 10:00:00";NULL;"Auto-generated progress for flat 14, floor 7.";1
4092;1;1;13;14;8;224;15;2;4;40.00;2024-02-07;"2024-02-07 10:00:00";"2024-02-07 10:00:00";NULL;"Auto-generated progress for flat 14, floor 7.";1
4093;1;1;13;14;7;154;49;5;4;40.00;2024-02-09;"2024-02-09 10:00:00";"2024-02-09 10:00:00";NULL;"Auto-generated progress for flat 14, floor 7.";1
4094;1;1;13;14;8;171;58;3;3;25.00;2024-01-31;"2024-01-31 10:00:00";"2024-01-31 10:00:00";NULL;"Auto-generated progress for flat 14, floor 7.";1
4095;1;1;13;14;8;223;59;7;2;10.00;2024-02-05;"2024-02-05 10:00:00";"2024-02-05 10:00:00";NULL;"Auto-generated progress for flat 14, floor 7.";1
4096;1;1;13;14;16;440;53;5;5;60.00;2024-02-02;"2024-02-02 10:00:00";"2024-02-02 10:00:00";NULL;"Auto-generated progress for flat 14, floor 7.";1
4097;1;1;13;14;7;131;58;5;2;10.00;2024-02-04;"2024-02-04 10:00:00";"2024-02-04 10:00:00";NULL;"Auto-generated progress for flat 14, floor 7.";1
4098;1;1;13;14;6;110;54;6;5;60.00;2024-02-04;"2024-02-04 10:00:00";"2024-02-04 10:00:00";NULL;"Auto-generated progress for flat 14, floor 7.";1
4099;1;1;13;14;8;220;49;7;4;40.00;2024-01-31;"2024-01-31 10:00:00";"2024-01-31 10:00:00";NULL;"Auto-generated progress for flat 14, floor 7.";1
4100;1;1;13;14;8;230;57;6;4;40.00;2024-02-02;"2024-02-02 10:00:00";"2024-02-02 10:00:00";NULL;"Auto-generated progress for flat 14, floor 7.";1
4101;1;1;13;14;1;1;58;8;3;25.00;2024-02-09;"2024-02-09 10:00:00";"2024-02-09 10:00:00";NULL;"Auto-generated progress for flat 14, floor 7.";1
4102;1;1;13;14;17;451;60;4;4;40.00;2024-02-07;"2024-02-07 10:00:00";"2024-02-07 10:00:00";NULL;"Auto-generated progress for flat 14, floor 7.";1
4103;1;1;13;14;16;403;19;5;2;10.00;2024-02-07;"2024-02-07 10:00:00";"2024-02-07 10:00:00";NULL;"Auto-generated progress for flat 14, floor 7.";1
4104;1;1;13;14;11;334;25;6;3;25.00;2024-02-08;"2024-02-08 10:00:00";"2024-02-08 10:00:00";NULL;"Auto-generated progress for flat 14, floor 7.";1
4105;1;1;13;14;6;120;5;6;3;25.00;2024-02-07;"2024-02-07 10:00:00";"2024-02-07 10:00:00";NULL;"Auto-generated progress for flat 14, floor 7.";1
4106;1;1;13;14;6;85;58;6;5;60.00;2024-02-06;"2024-02-06 10:00:00";"2024-02-06 10:00:00";NULL;"Auto-generated progress for flat 14, floor 7.";1
4107;1;1;13;14;6;116;53;6;2;10.00;2024-02-06;"2024-02-06 10:00:00";"2024-02-06 10:00:00";NULL;"Auto-generated progress for flat 14, floor 7.";1
4108;1;1;13;14;18;454;62;11;4;40.00;2024-02-09;"2024-02-09 10:00:00";"2024-02-09 10:00:00";NULL;"Auto-generated progress for flat 14, floor 7.";1
4109;1;1;13;14;11;341;48;9;3;25.00;2024-02-03;"2024-02-03 10:00:00";"2024-02-03 10:00:00";NULL;"Auto-generated progress for flat 14, floor 7.";1
4110;1;1;13;14;8;280;78;8;2;10.00;2024-02-01;"2024-02-01 10:00:00";"2024-02-01 10:00:00";NULL;"Auto-generated progress for flat 14, floor 7.";1
4111;1;1;13;14;6;99;21;6;3;25.00;2024-02-01;"2024-02-01 10:00:00";"2024-02-01 10:00:00";NULL;"Auto-generated progress for flat 14, floor 7.";1
4112;1;1;13;14;18;457;52;11;2;10.00;2024-02-07;"2024-02-07 10:00:00";"2024-02-07 10:00:00";NULL;"Auto-generated progress for flat 14, floor 7.";1
4113;1;1;13;14;8;261;49;3;4;40.00;2024-02-04;"2024-02-04 10:00:00";"2024-02-04 10:00:00";NULL;"Auto-generated progress for flat 14, floor 7.";1
4114;1;1;13;14;8;293;14;4;4;40.00;2024-02-09;"2024-02-09 10:00:00";"2024-02-09 10:00:00";NULL;"Auto-generated progress for flat 14, floor 7.";1
4115;1;1;13;14;5;36;61;4;3;25.00;2024-02-08;"2024-02-08 10:00:00";"2024-02-08 10:00:00";NULL;"Auto-generated progress for flat 14, floor 7.";1
4116;1;1;13;14;6;117;61;6;5;60.00;2024-02-07;"2024-02-07 10:00:00";"2024-02-07 10:00:00";NULL;"Auto-generated progress for flat 14, floor 7.";1
4117;1;1;13;14;6;100;61;6;2;10.00;2024-02-08;"2024-02-08 10:00:00";"2024-02-08 10:00:00";NULL;"Auto-generated progress for flat 14, floor 7.";1
4118;1;1;13;14;8;178;48;5;3;25.00;2024-02-05;"2024-02-05 10:00:00";"2024-02-05 10:00:00";NULL;"Auto-generated progress for flat 14, floor 7.";1
4119;1;1;13;14;8;291;5;9;3;25.00;2024-02-01;"2024-02-01 10:00:00";"2024-02-01 10:00:00";NULL;"Auto-generated progress for flat 14, floor 7.";1
4120;1;1;13;14;8;271;55;3;4;40.00;2024-02-05;"2024-02-05 10:00:00";"2024-02-05 10:00:00";NULL;"Auto-generated progress for flat 14, floor 7.";1
4121;1;1;13;14;8;295;15;3;5;60.00;2024-02-01;"2024-02-01 10:00:00";"2024-02-01 10:00:00";NULL;"Auto-generated progress for flat 14, floor 7.";1
4122;1;1;13;14;7;161;60;5;2;10.00;2024-02-09;"2024-02-09 10:00:00";"2024-02-09 10:00:00";NULL;"Auto-generated progress for flat 14, floor 7.";1
4123;1;1;13;14;8;214;61;10;2;10.00;2024-02-01;"2024-02-01 10:00:00";"2024-02-01 10:00:00";NULL;"Auto-generated progress for flat 14, floor 7.";1
4124;1;1;13;14;13;363;48;9;4;40.00;2024-02-09;"2024-02-09 10:00:00";"2024-02-09 10:00:00";NULL;"Auto-generated progress for flat 14, floor 7.";1
4125;1;1;13;14;5;38;51;4;3;25.00;2024-02-05;"2024-02-05 10:00:00";"2024-02-05 10:00:00";NULL;"Auto-generated progress for flat 14, floor 7.";1
4126;1;1;13;14;8;246;78;5;5;60.00;2024-02-08;"2024-02-08 10:00:00";"2024-02-08 10:00:00";NULL;"Auto-generated progress for flat 14, floor 7.";1
4127;1;1;13;14;8;208;25;11;5;60.00;2024-02-04;"2024-02-04 10:00:00";"2024-02-04 10:00:00";NULL;"Auto-generated progress for flat 14, floor 7.";1
4128;1;1;13;14;16;424;50;5;5;60.00;2024-02-05;"2024-02-05 10:00:00";"2024-02-05 10:00:00";NULL;"Auto-generated progress for flat 14, floor 7.";1
4129;1;1;13;14;8;239;48;3;4;40.00;2024-02-01;"2024-02-01 10:00:00";"2024-02-01 10:00:00";NULL;"Auto-generated progress for flat 14, floor 7.";1
4130;1;1;13;14;8;240;78;3;4;40.00;2024-02-02;"2024-02-02 10:00:00";"2024-02-02 10:00:00";NULL;"Auto-generated progress for flat 14, floor 7.";1
4131;1;1;13;14;16;411;56;5;5;60.00;2024-02-01;"2024-02-01 10:00:00";"2024-02-01 10:00:00";NULL;"Auto-generated progress for flat 14, floor 7.";1
4132;1;1;13;14;6;113;25;6;5;60.00;2024-02-09;"2024-02-09 10:00:00";"2024-02-09 10:00:00";NULL;"Auto-generated progress for flat 14, floor 7.";1
4133;1;1;13;14;18;455;3;11;3;25.00;2024-02-09;"2024-02-09 10:00:00";"2024-02-09 10:00:00";NULL;"Auto-generated progress for flat 14, floor 7.";1
4134;1;1;13;14;6;81;51;6;4;40.00;2024-02-05;"2024-02-05 10:00:00";"2024-02-05 10:00:00";NULL;"Auto-generated progress for flat 14, floor 7.";1
4135;1;1;13;14;17;450;52;4;4;40.00;2024-02-04;"2024-02-04 10:00:00";"2024-02-04 10:00:00";NULL;"Auto-generated progress for flat 14, floor 7.";1
4136;1;1;13;14;6;46;21;6;3;25.00;2024-02-06;"2024-02-06 10:00:00";"2024-02-06 10:00:00";NULL;"Auto-generated progress for flat 14, floor 7.";1
4137;1;1;13;14;3;12;17;2;4;40.00;2024-02-06;"2024-02-06 10:00:00";"2024-02-06 10:00:00";NULL;"Auto-generated progress for flat 14, floor 7.";1
4138;1;1;13;14;6;77;23;6;5;60.00;2024-02-03;"2024-02-03 10:00:00";"2024-02-03 10:00:00";NULL;"Auto-generated progress for flat 14, floor 7.";1
4139;1;1;13;14;11;337;49;10;2;10.00;2024-02-02;"2024-02-02 10:00:00";"2024-02-02 10:00:00";NULL;"Auto-generated progress for flat 14, floor 7.";1
4140;1;1;13;14;16;429;14;5;2;10.00;2024-02-02;"2024-02-02 10:00:00";"2024-02-02 10:00:00";NULL;"Auto-generated progress for flat 14, floor 7.";1
4141;1;1;13;14;13;368;49;11;5;60.00;2024-02-04;"2024-02-04 10:00:00";"2024-02-04 10:00:00";NULL;"Auto-generated progress for flat 14, floor 7.";1
