txn_id;material_id;txn_date;transaction_type;reference_no;unit;received_qty;issued_qty;unit_rate;tax_percent;total_cost;work_description;remarks;is_active;created_at;updated_at;project_id;wing_id;floor_id;contractor_id;engineer_id
702;55;2024-05-10;ISSUE;IS-2405-0015;NOS;0.00;35.67;370.00;18.00;13197.90;"Electrical works - Floor 19";"Auto-generated transaction seed data";1;"2024-05-10 09:00:00";"2025-11-22 18:00:00";1;1;19;4;62
703;53;2025-09-15;ISSUE;IS-2509-0024;MTR;0.00;20.97;179.00;18.00;3753.63;"Electrical works - Floor 8";"Auto-generated transaction seed data";1;"2025-09-15 09:00:00";"2025-11-22 18:00:00";1;1;8;4;62
704;55;2025-10-08;RECEIPT;RC-2510-0009;NOS;76.80;0.00;370.00;18.00;28416.00;"Electrical works - Floor 19";"Auto-generated transaction seed data";1;"2025-10-08 09:00:00";"2025-11-22 18:00:00";1;1;19;4;49
705;52;2024-10-03;RETURN;RT-2410-0004;NOS;5.68;0.00;352.00;18.00;1999.36;"Electrical works - Floor 23";"Auto-generated transaction seed data";1;"2024-10-03 09:00:00";"2025-11-22 18:00:00";1;1;23;4;56
706;52;2024-12-01;RECEIPT;RC-2412-0008;NOS;28.86;0.00;352.00;18.00;10158.72;"Electrical works - Floor 31";"Auto-generated transaction seed data";1;"2024-12-01 09:00:00";"2025-11-22 18:00:00";1;1;31;4;50
707;54;2025-06-18;GATE-OUT;GO-2506-0001;MTR;0.00;41.63;182.00;18.00;7576.66;"Electrical works - Floor 12";"Auto-generated transaction seed data";1;"2025-06-18 09:00:00";"2025-11-22 18:00:00";1;1;12;4;54
708;55;2024-09-11;RECEIPT;RC-2409-0012;NOS;27.77;0.00;370.00;18.00;10274.90;"Electrical works - Floor 9";"Auto-generated transaction seed data";1;"2024-09-11 09:00:00";"2025-11-22 18:00:00";1;1;9;4;49
709;55;2025-02-02;ISSUE;IS-2502-0022;NOS;0.00;29.86;370.00;18.00;11048.20;"Electrical works - Floor 18";"Auto-generated transaction seed data";1;"2025-02-02 09:00:00";"2025-11-22 18:00:00";1;1;18;4;56
710;27;2024-02-16;ISSUE;IS-2402-0020;SQFT;0.00;52.59;151.50;18.00;7967.39;"Site use - Floor 11";"Auto-generated transaction seed data";1;"2024-02-16 09:00:00";"2025-11-22 18:00:00";1;1;11;1;62
711;76;2024-01-11;ISSUE;IS-2401-0020;LTR;0.00;59.80;248.00;18.00;14830.40;"Finishing works - Floor 34";"Auto-generated transaction seed data";1;"2024-01-11 09:00:00";"2025-11-22 18:00:00";1;1;34;11;55
712;53;2025-06-25;GATE-OUT;GO-2506-0002;MTR;0.00;31.83;179.00;18.00;5697.57;"Electrical works - Floor 23";"Auto-generated transaction seed data";1;"2025-06-25 09:00:00";"2025-11-22 18:00:00";1;1;23;4;56
713;83;2024-02-26;ISSUE;IS-2402-0021;KG;0.00;2.88;269.00;18.00;774.72;"Site use - Floor 20";"Auto-generated transaction seed data";1;"2024-02-26 09:00:00";"2025-11-22 18:00:00";1;1;20;1;54
714;10;2024-05-31;ISSUE;IS-2405-0016;BRASS;0.00;2.66;100.00;18.00;266.00;"Site use - Floor 12";"Auto-generated transaction seed data";1;"2024-05-31 09:00:00";"2025-11-22 18:00:00";1;1;12;9;49
715;54;2024-02-18;ISSUE;IS-2402-0022;MTR;0.00;59.32;182.00;18.00;10796.24;"Electrical works - Floor 34";"Auto-generated transaction seed data";1;"2024-02-18 09:00:00";"2025-11-22 18:00:00";1;1;34;4;59
716;52;2024-04-24;ISSUE;IS-2404-0020;NOS;0.00;13.41;352.00;18.00;4720.32;"Electrical works - Floor 25";"Auto-generated transaction seed data";1;"2024-04-24 09:00:00";"2025-11-22 18:00:00";1;1;25;4;56
717;16;2024-05-09;ISSUE;IS-2405-0017;NOS;0.00;19.30;136.00;18.00;2624.80;"BBM work - Floor 18";"Auto-generated transaction seed data";1;"2024-05-09 09:00:00";"2025-11-22 18:00:00";1;1;18;1;50
718;52;2024-09-17;ISSUE;IS-2409-0019;NOS;0.00;39.71;352.00;18.00;13977.92;"Electrical works - Floor 13";"Auto-generated transaction seed data";1;"2024-09-17 09:00:00";"2025-11-22 18:00:00";1;1;13;4;49
719;55;2024-06-19;GATE-OUT;GO-2406-0003;NOS;0.00;40.61;370.00;18.00;15025.70;"Electrical works - Floor 20";"Auto-generated transaction seed data";1;"2024-06-19 09:00:00";"2025-11-22 18:00:00";1;1;20;4;59
720;80;2024-08-27;ISSUE;IS-2408-0025;RFT;0.00;59.65;390.00;18.00;23263.50;"Finishing works - Floor 9";"Auto-generated transaction seed data";1;"2024-08-27 09:00:00";"2025-11-22 18:00:00";1;1;9;1;59
721;55;2025-02-18;ISSUE;IS-2502-0023;NOS;0.00;6.45;370.00;18.00;2386.50;"Electrical works - Floor 14";"Auto-generated transaction seed data";1;"2025-02-18 09:00:00";"2025-11-22 18:00:00";1;1;14;4;50
722;51;2025-07-03;ISSUE;IS-2507-0023;NOS;0.00;41.78;346.00;18.00;14455.88;"Electrical works - Floor 16";"Auto-generated transaction seed data";1;"2025-07-03 09:00:00";"2025-11-22 18:00:00";1;1;16;4;48
723;54;2025-09-12;ISSUE;IS-2509-0025;MTR;0.00;7.33;182.00;18.00;1334.06;"Electrical works - Floor 31";"Auto-generated transaction seed data";1;"2025-09-12 09:00:00";"2025-11-22 18:00:00";1;1;31;4;59
724;10;2025-03-11;ISSUE;IS-2503-0018;BRASS;0.00;41.99;100.00;18.00;4199.00;"Site use - Floor 32";"Auto-generated transaction seed data";1;"2025-03-11 09:00:00";"2025-11-22 18:00:00";1;1;32;9;56
725;43;2024-06-18;ISSUE;IS-2406-0024;NOS;0.00;13.19;298.00;18.00;3930.62;"Site use - Floor 13";"Auto-generated transaction seed data";1;"2024-06-18 09:00:00";"2025-11-22 18:00:00";1;1;13;1;59
726;51;2025-06-02;RECEIPT;RC-2506-0013;NOS;27.78;0.00;346.00;18.00;9611.88;"Electrical works - Floor 8";"Auto-generated transaction seed data";1;"2025-06-02 09:00:00";"2025-11-22 18:00:00";1;1;8;4;56
727;10;2024-09-02;RECEIPT;RC-2409-0013;BRASS;66.14;0.00;100.00;18.00;6614.00;"Site use - Floor 32";"Auto-generated transaction seed data";1;"2024-09-02 09:00:00";"2025-11-22 18:00:00";1;1;32;9;54
728;55;2024-03-04;ISSUE;IS-2403-0019;NOS;0.00;38.79;370.00;18.00;14352.30;"Electrical works - Floor 14";"Auto-generated transaction seed data";1;"2024-03-04 09:00:00";"2025-11-22 18:00:00";1;1;14;4;61
729;54;2025-09-17;GATE-IN;GI-2509-0002;MTR;90.29;0.00;182.00;18.00;16432.78;"Electrical works - Floor 19";"Auto-generated transaction seed data";1;"2025-09-17 09:00:00";"2025-11-22 18:00:00";1;1;19;4;49
730;51;2025-02-08;ISSUE;IS-2502-0024;NOS;0.00;56.10;346.00;18.00;19410.60;"Electrical works - Floor 16";"Auto-generated transaction seed data";1;"2025-02-08 09:00:00";"2025-11-22 18:00:00";1;1;16;4;56
731;55;2025-11-14;RETURN;RT-2511-0002;NOS;14.74;0.00;370.00;18.00;5453.80;"Electrical works - Floor 25";"Auto-generated transaction seed data";1;"2025-11-14 09:00:00";"2025-11-22 18:00:00";1;1;25;4;61
732;53;2025-10-21;ISSUE;IS-2510-0012;MTR;0.00;41.08;179.00;18.00;7353.32;"Electrical works - Floor 19";"Auto-generated transaction seed data";1;"2025-10-21 09:00:00";"2025-11-22 18:00:00";1;1;19;4;54
733;53;2025-10-14;RECEIPT;RC-2510-0010;MTR;8.70;0.00;179.00;18.00;1557.30;"Electrical works - Floor 29";"Auto-generated transaction seed data";1;"2025-10-14 09:00:00";"2025-11-22 18:00:00";1;1;29;4;55
734;55;2024-09-04;RECEIPT;RC-2409-0014;NOS;53.29;0.00;370.00;18.00;19717.30;"Electrical works - Floor 15";"Auto-generated transaction seed data";1;"2024-09-04 09:00:00";"2025-11-22 18:00:00";1;1;15;4;59
735;51;2025-09-01;RETURN;RT-2509-0004;NOS;10.54;0.00;346.00;18.00;3646.84;"Electrical works - Floor 13";"Auto-generated transaction seed data";1;"2025-09-01 09:00:00";"2025-11-22 18:00:00";1;1;13;4;56
736;55;2025-01-31;ISSUE;IS-2501-0019;NOS;0.00;28.99;370.00;18.00;10726.30;"Electrical works - Floor 34";"Auto-generated transaction seed data";1;"2025-01-31 09:00:00";"2025-11-22 18:00:00";1;1;34;4;59
737;55;2024-06-06;GATE-OUT;GO-2406-0004;NOS;0.00;52.32;370.00;18.00;19358.40;"Electrical works - Floor 19";"Auto-generated transaction seed data";1;"2024-06-06 09:00:00";"2025-11-22 18:00:00";1;1;19;4;56
738;54;2024-09-10;ISSUE;IS-2409-0020;MTR;0.00;25.48;182.00;18.00;4637.36;"Electrical works - Floor 15";"Auto-generated transaction seed data";1;"2024-09-10 09:00:00";"2025-11-22 18:00:00";1;1;15;4;50
739;55;2025-02-13;ISSUE;IS-2502-0025;NOS;0.00;34.60;370.00;18.00;12802.00;"Electrical works - Floor 34";"Auto-generated transaction seed data";1;"2025-02-13 09:00:00";"2025-11-22 18:00:00";1;1;34;4;56
740;59;2025-08-03;ISSUE;IS-2508-0018;NOS;0.00;5.42;394.00;18.00;2135.48;"Electrical works - Floor 34";"Auto-generated transaction seed data";1;"2025-08-03 09:00:00";"2025-11-22 18:00:00";1;1;34;4;54
741;53;2024-04-06;ISSUE;IS-2404-0021;MTR;0.00;12.83;179.00;18.00;2296.57;"Electrical works - Floor 13";"Auto-generated transaction seed data";1;"2024-04-06 09:00:00";"2025-11-22 18:00:00";1;1;13;4;55
742;54;2024-04-07;ISSUE;IS-2404-0022;MTR;0.00;21.37;182.00;18.00;3889.34;"Electrical works - Floor 16";"Auto-generated transaction seed data";1;"2024-04-07 09:00:00";"2025-11-22 18:00:00";1;1;16;4;49
743;51;2024-01-31;RECEIPT;RC-2401-0011;NOS;59.45;0.00;346.00;18.00;20569.70;"Electrical works - Floor 25";"Auto-generated transaction seed data";1;"2024-01-31 09:00:00";"2025-11-22 18:00:00";1;1;25;4;49
744;53;2024-03-19;ISSUE;IS-2403-0020;MTR;0.00;31.94;179.00;18.00;5717.26;"Electrical works - Floor 17";"Auto-generated transaction seed data";1;"2024-03-19 09:00:00";"2025-11-22 18:00:00";1;1;17;4;56
745;55;2025-01-19;ISSUE;IS-2501-0020;NOS;0.00;40.22;370.00;18.00;14881.40;"Electrical works - Floor 7";"Auto-generated transaction seed data";1;"2025-01-19 09:00:00";"2025-11-22 18:00:00";1;1;7;4;56
746;55;2024-12-04;GATE-OUT;GO-2412-0001;NOS;0.00;54.56;370.00;18.00;20187.20;"Electrical works - Floor 10";"Auto-generated transaction seed data";1;"2024-12-04 09:00:00";"2025-11-22 18:00:00";1;1;10;4;48
747;54;2024-12-12;ISSUE;IS-2412-0017;MTR;0.00;3.99;182.00;18.00;726.18;"Electrical works - Floor 27";"Auto-generated transaction seed data";1;"2024-12-12 09:00:00";"2025-11-22 18:00:00";1;1;27;4;59
748;52;2024-07-06;ISSUE;IS-2407-0016;NOS;0.00;37.09;352.00;18.00;13055.68;"Electrical works - Floor 20";"Auto-generated transaction seed data";1;"2024-07-06 09:00:00";"2025-11-22 18:00:00";1;1;20;4;61
749;51;2025-01-26;RECEIPT;RC-2501-0008;NOS;87.53;0.00;346.00;18.00;30285.38;"Electrical works - Floor 12";"Auto-generated transaction seed data";1;"2025-01-26 09:00:00";"2025-11-22 18:00:00";1;1;12;4;61
750;36;2025-01-22;ISSUE;IS-2501-0021;MTR;0.00;47.24;128.00;18.00;6046.72;"Plumbing installation - Floor 26";"Auto-generated transaction seed data";1;"2025-01-22 09:00:00";"2025-11-22 18:00:00";1;1;26;5;54
